adm1,adm2,date_tested,age_group,conf,pop,incidence
East,Galkashiikh,2018-09-01,u5,659,11645.2600059509,5658.954799319562
East,Galkashiikh,2018-09-01,ov5,597,63403.2026176453,941.5928144832436
East,Galkashiikh,2018-10-01,total,572,75048.4626235962,762.1741738652962
East,Galkashiikh,2018-10-01,u5,318,11645.2600059509,2730.724774178484
East,Galkashiikh,2018-10-01,ov5,254,63403.2026176453,400.6106781888508
East,Galkashiikh,2018-11-01,total,599,75048.4626235962,798.1509268274693
East,Galkashiikh,2018-11-01,u5,299,11645.2600059509,2567.5682625137315
East,Galkashiikh,2018-11-01,ov5,300,63403.2026176453,473.1622183332883
East,Galkashiikh,2018-12-01,total,1264,75048.4626235962,1684.2450275624726
East,Galkashiikh,2018-12-01,u5,674,11645.2600059509,5787.762571686471
East,Galkashiikh,2018-12-01,ov5,590,63403.2026176453,930.5523627221335
East,Guinikoto,2018-01-01,total,189,135792.172107697,139.18328064603296
East,Guinikoto,2018-01-01,u5,93,19508.9122467041,476.70520439042787
East,Guinikoto,2018-01-01,ov5,96,116283.259860992,82.5570250737388
East,Guinikoto,2018-02-01,total,77,135792.172107697,56.704299522457866
East,Guinikoto,2018-02-01,u5,39,19508.9122467041,199.90863409921167
East,Guinikoto,2018-02-01,ov5,38,116283.259860992,32.67882242502161
East,Guinikoto,2018-03-01,total,61,135792.172107697,44.92158793337572
East,Guinikoto,2018-03-01,u5,29,19508.9122467041,148.65000997120868
East,Guinikoto,2018-03-01,ov5,32,116283.259860992,27.51900835791293
East,Guinikoto,2018-04-01,total,168,135792.172107697,123.71847168536263
East,Guinikoto,2018-04-01,u5,84,19508.9122467041,430.5724426752252
East,Guinikoto,2018-04-01,ov5,84,116283.259860992,72.23739693952145
East,Guinikoto,2018-05-01,total,95,135792.172107697,69.9598500601753
East,Guinikoto,2018-05-01,u5,48,19508.9122467041,246.0413958144144
East,Guinikoto,2018-05-01,ov5,47,116283.259860992,40.41854352568462
East,Guinikoto,2018-06-01,total,79,135792.172107697,58.177138471093144
East,Guinikoto,2018-06-01,u5,43,19508.9122467041,220.4120837504129
East,Guinikoto,2018-06-01,ov5,36,116283.259860992,30.958884402652046
East,Guinikoto,2018-07-01,total,193,135792.172107697,142.1289585433035
East,Guinikoto,2018-07-01,u5,101,19508.9122467041,517.7121036928302
East,Guinikoto,2018-07-01,ov5,92,116283.259860992,79.11714902899968
East,Guinikoto,2018-08-01,total,393,135792.172107697,289.41285340683044
East,Guinikoto,2018-08-01,u5,153,19508.9122467041,784.2569491584458
East,Guinikoto,2018-08-01,ov5,240,116283.259860992,206.39256268434698
East,Guinikoto,2018-09-01,total,351,135792.172107697,258.4832354854898
East,Guinikoto,2018-09-01,u5,132,19508.9122467041,676.6138384896395
East,Guinikoto,2018-09-01,ov5,219,116283.259860992,188.33321344946663
East,Guinikoto,2018-10-01,total,115,135792.172107697,84.68823954652798
East,Guinikoto,2018-10-01,u5,43,19508.9122467041,220.4120837504129
East,Guinikoto,2018-10-01,ov5,72,116283.259860992,61.91776880530409
East,Guinikoto,2018-11-01,total,316,135792.172107697,232.70855388437258
East,Guinikoto,2018-11-01,u5,122,19508.9122467041,625.3552143616365
East,Guinikoto,2018-11-01,ov5,194,116283.259860992,166.83398816984715
East,Guinikoto,2018-12-01,total,188,135792.172107697,138.44686117171534
East,Guinikoto,2018-12-01,u5,81,19508.9122467041,415.1948554368243
East,Guinikoto,2018-12-01,ov5,107,116283.259860992,92.01668419677137
East,Lamanya,2018-01-01,total,492,263110.547706604,186.99364365606198
East,Lamanya,2018-01-01,u5,239,37553.1169967651,636.431857362434
East,Lamanya,2018-01-01,ov5,253,225557.430709839,112.16655518898138
East,Lamanya,2018-02-01,total,309,263110.547706604,117.44112985716086
East,Lamanya,2018-02-01,u5,137,37553.1169967651,364.8165876931107
East,Lamanya,2018-02-01,ov5,172,225557.430709839,76.25552368578971
East,Lamanya,2018-03-01,total,216,263110.547706604,82.09477038558818
East,Lamanya,2018-03-01,u5,93,37553.1169967651,247.64921646320653
East,Lamanya,2018-03-01,ov5,123,225557.430709839,54.531566356698455
East,Lamanya,2018-04-01,total,357,263110.547706604,135.68441216506935
East,Lamanya,2018-04-01,u5,159,37553.1169967651,423.4002733080627
East,Lamanya,2018-04-01,ov5,198,225557.430709839,87.78252145224629
East,Lamanya,2018-05-01,total,125,263110.547706604,47.50854767684501
East,Lamanya,2018-05-01,u5,53,37553.1169967651,141.1334244360209
East,Lamanya,2018-05-01,ov5,72,225557.430709839,31.920916891725923
East,Lamanya,2018-06-01,total,262,263110.547706604,99.57791593066715
East,Lamanya,2018-06-01,u5,103,37553.1169967651,274.27816447000293
East,Lamanya,2018-06-01,ov5,159,225557.430709839,70.49202480256142
East,Lamanya,2018-07-01,total,635,263110.547706604,241.34342219837265
East,Lamanya,2018-07-01,u5,270,37553.1169967651,718.9815961835028
East,Lamanya,2018-07-01,ov5,365,225557.430709839,161.82131479833282
East,Lamanya,2018-08-01,total,603,263110.547706604,229.18123399310034
East,Lamanya,2018-08-01,u5,222,37553.1169967651,591.1626457508801
East,Lamanya,2018-08-01,ov5,381,225557.430709839,168.91485188538303
East,Lamanya,2018-09-01,total,257,263110.547706604,97.67757402359334
East,Lamanya,2018-09-01,u5,103,37553.1169967651,274.27816447000293
East,Lamanya,2018-09-01,ov5,154,225557.430709839,68.27529446285823
East,Lamanya,2018-10-01,total,917,263110.547706604,348.522705757335
East,Lamanya,2018-10-01,u5,385,37553.1169967651,1025.2144982616614
East,Lamanya,2018-10-01,ov5,532,225557.430709839,235.86010814441934
East,Lamanya,2018-11-01,total,723,263110.547706604,274.78943976287155
East,Lamanya,2018-11-01,u5,296,37553.1169967651,788.2168610011734
East,Lamanya,2018-11-01,ov5,427,225557.430709839,189.30877101065235
East,Lamanya,2018-12-01,total,525,263110.547706604,199.53590024274905
East,Lamanya,2018-12-01,u5,273,37553.1169967651,726.9702805855418
East,Lamanya,2018-12-01,ov5,252,225557.430709839,111.72320912104074
East,Mabangata,2018-01-01,total,501,1929193.80945015,25.969397037552838
East,Mabangata,2018-01-01,u5,257,285209.829097748,90.10909645470885
East,Mabangata,2018-01-01,ov5,244,1643983.9803524,14.841993773424532
East,Mabangata,2018-02-01,total,519,1929193.80945015,26.90242926644695
East,Mabangata,2018-02-01,u5,266,285209.829097748,93.26466792588543
East,Mabangata,2018-02-01,ov5,253,1643983.9803524,15.389444363427895
East,Mabangata,2018-03-01,total,207,1929193.80945015,10.72987063228231
East,Mabangata,2018-03-01,u5,100,285209.829097748,35.06190523529527
East,Mabangata,2018-03-01,ov5,107,1643983.9803524,6.508579236706659
East,Mabangata,2018-04-01,total,481,1929193.80945015,24.93269456100382
East,Mabangata,2018-04-01,u5,232,285209.829097748,81.34362014588503
East,Mabangata,2018-04-01,ov5,249,1643983.9803524,15.146132990093067
East,Mabangata,2018-05-01,total,148,1929193.80945015,7.671598326462715
East,Mabangata,2018-05-01,u5,73,285209.829097748,25.595190821765552
East,Mabangata,2018-05-01,ov5,75,1643983.9803524,4.562088250028032
East,Mabangata,2018-06-01,total,416,1929193.80945015,21.563411512219524
East,Mabangata,2018-06-01,u5,209,285209.829097748,73.27938194176713
East,Mabangata,2018-06-01,ov5,207,1643983.9803524,12.59136357007737
East,Mabangata,2018-07-01,total,138,1929193.80945015,7.153247088188206
East,Mabangata,2018-07-01,u5,83,285209.829097748,29.101381345295078
East,Mabangata,2018-07-01,ov5,55,1643983.9803524,3.3455313833538907
East,Mabangata,2018-08-01,total,386,1929193.80945015,20.008357797396
East,Mabangata,2018-08-01,u5,195,285209.829097748,68.37071520882579
East,Mabangata,2018-08-01,ov5,191,1643983.9803524,11.618118076738057
East,Mabangata,2018-09-01,total,1554,1929193.80945015,80.5517824278585
East,Mabangata,2018-09-01,u5,869,285209.829097748,304.68795649471593
East,Mabangata,2018-09-01,ov5,685,1643983.9803524,41.66707268358936
East,Mabangata,2018-10-01,total,625,1929193.80945015,32.396952392156734
East,Mabangata,2018-10-01,u5,351,285209.829097748,123.06728737588641
East,Mabangata,2018-10-01,ov5,274,1643983.9803524,16.666829073435746
East,Mabangata,2018-11-01,total,1365,1929193.80945015,70.7549440244703
East,Mabangata,2018-11-01,u5,728,285209.829097748,255.2506701129496
East,Mabangata,2018-11-01,ov5,637,1643983.9803524,38.74733620357142
East,Mabangata,2018-12-01,total,567,1929193.80945015,29.39051521016459
East,Mabangata,2018-12-01,u5,304,285209.829097748,106.58819191529763
East,Mabangata,2018-12-01,ov5,263,1643983.9803524,15.997722796764966
East,Marandre,2018-01-01,total,158,211364.12600708,74.7525150009172
East,Marandre,2018-01-01,u5,71,30167.4780960083,235.3527854534005
East,Marandre,2018-01-01,ov5,87,181196.647911072,48.01413326514628
East,Marandre,2018-02-01,total,360,211364.12600708,170.32218607803918
East,Marandre,2018-02-01,u5,156,30167.4780960083,517.1131624046546
East,Marandre,2018-02-01,ov5,204,181196.647911072,112.58486420792919
East,Marandre,2018-03-01,total,320,211364.12600708,151.39749873603483
East,Marandre,2018-03-01,u5,142,30167.4780960083,470.705570906801
East,Marandre,2018-03-01,ov5,178,181196.647911072,98.23581288731077
East,Marandre,2018-04-01,total,103,211364.12600708,48.73106990566121
East,Marandre,2018-04-01,u5,43,30167.4780960083,142.53760245769325
East,Marandre,2018-04-01,ov5,60,181196.647911072,33.1131953552733
East,Marandre,2018-05-01,total,311,211364.12600708,147.13944408408383
East,Marandre,2018-05-01,u5,122,30167.4780960083,404.409011624153
East,Marandre,2018-05-01,ov5,189,181196.647911072,104.30656536911087
East,Marandre,2018-06-01,total,160,211364.12600708,75.69874936801742
East,Marandre,2018-06-01,u5,74,30167.4780960083,245.29726934579767
East,Marandre,2018-06-01,ov5,86,181196.647911072,47.46224667589172
East,Marandre,2018-07-01,total,876,211364.12600708,414.4506527898954
East,Marandre,2018-07-01,u5,440,30167.4780960083,1458.5243042182565
East,Marandre,2018-07-01,ov5,436,181196.647911072,240.62255291498596
East,Marandre,2018-08-01,total,655,211364.12600708,309.8917552253213
East,Marandre,2018-08-01,u5,220,30167.4780960083,729.2621521091282
East,Marandre,2018-08-01,ov5,435,181196.647911072,240.0706663257314
East,Marandre,2018-09-01,total,1080,211364.12600708,510.96655823411754
East,Marandre,2018-09-01,u5,407,30167.4780960083,1349.1349814018872
East,Marandre,2018-09-01,ov5,673,181196.647911072,371.41967456831543
East,Marandre,2018-10-01,total,404,211364.12600708,191.139342154244
East,Marandre,2018-10-01,u5,163,30167.4780960083,540.3169581535814
East,Marandre,2018-10-01,ov5,241,181196.647911072,133.00466801034773
East,Marandre,2018-11-01,total,358,211364.12600708,169.37595171093898
East,Marandre,2018-11-01,u5,141,30167.4780960083,467.39074294266857
East,Marandre,2018-11-01,ov5,217,181196.647911072,119.75938986823842
East,Marandre,2018-12-01,total,194,211364.12600708,91.78473360872111
East,Marandre,2018-12-01,u5,85,30167.4780960083,281.7603769512541
East,Marandre,2018-12-01,ov5,109,181196.647911072,60.15563822874649
East,Siabakala,2018-01-01,total,41,46083.463262558,88.96900774667206
East,Siabakala,2018-01-01,u5,24,6696.59226417542,358.39123920373885
East,Siabakala,2018-01-01,ov5,17,39386.8709983826,43.16159057341239
East,Siabakala,2018-02-01,total,174,46083.463262558,377.5757889736814
East,Siabakala,2018-02-01,u5,82,6696.59226417542,1224.5034006127744
East,Siabakala,2018-02-01,ov5,92,39386.8709983826,233.58037251493764
East,Siabakala,2018-03-01,total,140,46083.463262558,303.7966118179046
East,Siabakala,2018-03-01,u5,70,6696.59226417542,1045.307781010905
East,Siabakala,2018-03-01,ov5,70,39386.8709983826,177.72419647875688
East,Siabakala,2018-04-01,total,107,46083.463262558,232.1874104608271
East,Siabakala,2018-04-01,u5,46,6696.59226417542,686.9165418071661
East,Siabakala,2018-04-01,ov5,61,39386.8709983826,154.87394264577387
East,Siabakala,2018-05-01,total,118,46083.463262558,256.0571442465196
East,Siabakala,2018-05-01,u5,52,6696.59226417542,776.5143516081008
East,Siabakala,2018-05-01,ov5,66,39386.8709983826,167.5685281085422
East,Siabakala,2018-06-01,total,133,46083.463262558,288.6067812270094
East,Siabakala,2018-06-01,u5,53,6696.59226417542,791.4473199082566
East,Siabakala,2018-06-01,ov5,80,39386.8709983826,203.11336740429357
East,Siabakala,2018-07-01,total,418,46083.463262558,907.0498838563153
East,Siabakala,2018-07-01,u5,182,6696.59226417542,2717.800230628353
East,Siabakala,2018-07-01,ov5,236,39386.8709983826,599.1844338426661
East,Siabakala,2018-08-01,total,160,46083.463262558,347.19612779189094
East,Siabakala,2018-08-01,u5,70,6696.59226417542,1045.307781010905
East,Siabakala,2018-08-01,ov5,90,39386.8709983826,228.5025383298303
East,Siabakala,2018-09-01,total,225,46083.463262558,488.2445547073467
East,Siabakala,2018-09-01,u5,102,6696.59226417542,1523.1627666158902
East,Siabakala,2018-09-01,ov5,123,39386.8709983826,312.2868023841014
East,Siabakala,2018-10-01,total,335,46083.463262558,726.9418925642717
East,Siabakala,2018-10-01,u5,174,6696.59226417542,2598.3364842271067
East,Siabakala,2018-10-01,ov5,161,39386.8709983826,408.7656519011408
East,Siabakala,2018-11-01,total,318,46083.463262558,690.0523039863833
East,Siabakala,2018-11-01,u5,156,6696.59226417542,2329.5430548243025
East,Siabakala,2018-11-01,ov5,162,39386.8709983826,411.30456899369455
East,Siabakala,2018-12-01,total,370,46083.463262558,802.8910455187478
East,Siabakala,2018-12-01,u5,218,6696.59226417542,3255.3870894339616
East,Siabakala,2018-12-01,ov5,152,39386.8709983826,385.9153980681578
East,Tchimari,2018-01-01,total,115,184749.212245941,62.24654416762018
East,Tchimari,2018-01-01,u5,47,25508.148639679,184.25484602551484
East,Tchimari,2018-01-01,ov5,68,159241.063606262,42.70255326109613
East,Tchimari,2018-02-01,total,486,184749.212245941,263.05930839533397
East,Tchimari,2018-02-01,u5,202,25508.148639679,791.9038063224256
East,Tchimari,2018-02-01,ov5,284,159241.063606262,178.34595773751914
East,Tchimari,2018-03-01,total,81,184749.212245941,43.84321806588899
East,Tchimari,2018-03-01,u5,33,25508.148639679,129.37042380514873
East,Tchimari,2018-03-01,ov5,48,159241.063606262,30.142978772538445
East,Tchimari,2018-04-01,total,355,184749.212245941,192.15237547395793
East,Tchimari,2018-04-01,u5,144,25508.148639679,564.5254856951944
East,Tchimari,2018-04-01,ov5,211,159241.063606262,132.50351085428358
East,Tchimari,2018-05-01,total,103,184749.212245941,55.75125260230329
East,Tchimari,2018-05-01,u5,43,25508.148639679,168.57358253398166
East,Tchimari,2018-05-01,ov5,60,159241.063606262,37.67872346567306
East,Tchimari,2018-06-01,total,231,184749.212245941,125.0343626323501
East,Tchimari,2018-06-01,u5,124,25508.148639679,486.1191682375286
East,Tchimari,2018-06-01,ov5,107,159241.063606262,67.19372351378362
East,Tchimari,2018-07-01,total,849,184749.212245941,459.5418782461698
East,Tchimari,2018-07-01,u5,454,25508.148639679,1779.8234062890158
East,Tchimari,2018-07-01,ov5,395,159241.063606262,248.0515961490143
East,Tchimari,2018-08-01,total,1053,184749.212245941,569.9618348565568
East,Tchimari,2018-08-01,u5,461,25508.148639679,1807.2656173991986
East,Tchimari,2018-08-01,ov5,592,159241.063606262,371.7634048613075
East,Tchimari,2018-09-01,total,528,184749.212245941,285.7928288739431
East,Tchimari,2018-09-01,u5,224,25508.148639679,878.1507555258579
East,Tchimari,2018-09-01,ov5,304,159241.063606262,190.90553222607682
East,Tchimari,2018-10-01,total,966,184749.212245941,522.8709710080095
East,Tchimari,2018-10-01,u5,412,25508.148639679,1615.1701396279173
East,Tchimari,2018-10-01,ov5,554,159241.063606262,347.9002133330479
East,Tchimari,2018-11-01,total,674,184749.212245941,364.8188762519652
East,Tchimari,2018-11-01,u5,281,25508.148639679,1101.6087602802058
East,Tchimari,2018-11-01,ov5,393,159241.063606262,246.79563870015852
East,Tchimari,2018-12-01,total,390,184749.212245941,211.09697587279888
East,Tchimari,2018-12-01,u5,188,25508.148639679,737.0193841020593
East,Tchimari,2018-12-01,ov5,202,159241.063606262,126.85170233443263
East,Yorolesse,2018-01-01,total,971,1445825.78064346,67.15885226281272
East,Yorolesse,2018-01-01,u5,469,205650.569091797,228.05674794444687
East,Yorolesse,2018-01-01,ov5,502,1240175.21155167,40.478151419581486
East,Yorolesse,2018-02-01,total,451,1445825.78064346,31.193246519596844
East,Yorolesse,2018-02-01,u5,215,205650.569091797,104.54627037965048
East,Yorolesse,2018-02-01,ov5,236,1240175.21155167,19.029569193269385
East,Yorolesse,2018-03-01,total,572,1445825.78064346,39.56216631753746
East,Yorolesse,2018-03-01,u5,245,205650.569091797,119.13412206053195
East,Yorolesse,2018-03-01,ov5,327,1240175.21155167,26.367242060165633
East,Yorolesse,2018-04-01,total,667,1445825.78064346,46.13280582831728
East,Yorolesse,2018-04-01,u5,272,205650.569091797,132.26318857332524
East,Yorolesse,2018-04-01,ov5,395,1240175.21155167,31.85033826839579
East,Yorolesse,2018-05-01,total,61,1445825.78064346,4.219042212184939
East,Yorolesse,2018-05-01,u5,22,205650.569091797,10.697757899313071
East,Yorolesse,2018-05-01,ov5,39,1240175.21155167,3.144716942955534
East,Yorolesse,2018-06-01,total,829,1445825.78064346,57.33747530985761
East,Yorolesse,2018-06-01,u5,359,205650.569091797,174.5679584478815
East,Yorolesse,2018-06-01,ov5,470,1240175.21155167,37.89787085100259
East,Yorolesse,2018-07-01,total,941,1445825.78064346,65.08391346993487
East,Yorolesse,2018-07-01,u5,545,205650.569091797,265.0126388693466
East,Yorolesse,2018-07-01,ov5,396,1240175.21155167,31.930972036163883
East,Yorolesse,2018-08-01,total,1513,1445825.78064346,104.64607978747233
East,Yorolesse,2018-08-01,u5,692,205650.569091797,336.4931121056657
East,Yorolesse,2018-08-01,ov5,821,1240175.21155167,66.20032333760238
East,Yorolesse,2018-09-01,total,2103,1445825.78064346,145.4532093807365
East,Yorolesse,2018-09-01,u5,1016,205650.569091797,494.0419102591855
East,Yorolesse,2018-09-01,ov5,1087,1240175.21155167,87.6489055639145
East,Yorolesse,2018-10-01,total,1144,1445825.78064346,79.12433263507492
East,Yorolesse,2018-10-01,u5,573,205650.569091797,278.62796710483593
East,Yorolesse,2018-10-01,ov5,571,1240175.21155167,46.041881395579736
East,Yorolesse,2018-11-01,total,1084,1445825.78064346,74.97445504931923
East,Yorolesse,2018-11-01,u5,528,205650.569091797,256.74618958351374
East,Yorolesse,2018-11-01,ov5,556,1240175.21155167,44.83237487905838
East,Yorolesse,2018-12-01,total,1518,1445825.78064346,104.99190291961864
East,Yorolesse,2018-12-01,u5,777,205650.569091797,377.82535853482983
East,Yorolesse,2018-12-01,ov5,741,1240175.21155167,59.74962191615514
North Coast,Buseli,2018-01-01,total,260,179645.296463013,144.72964509456622
North Coast,Buseli,2018-01-01,u5,129,31938.8667907715,403.89660924749404
North Coast,Buseli,2018-01-01,ov5,131,147706.429672241,88.68943639805498
North Coast,Buseli,2018-02-01,total,417,179645.296463013,232.12408463243887
North Coast,Buseli,2018-02-01,u5,202,31938.8667907715,632.4582563410372
North Coast,Buseli,2018-02-01,ov5,215,147706.429672241,145.55899866856353
North Coast,Buseli,2018-03-01,total,395,179645.296463013,219.87773004751406
North Coast,Buseli,2018-03-01,u5,180,31938.8667907715,563.5766640662707
North Coast,Buseli,2018-03-01,ov5,215,147706.429672241,145.55899866856353
North Coast,Buseli,2018-04-01,total,783,179645.296463013,435.85889272709744
North Coast,Buseli,2018-04-01,u5,343,31938.8667907715,1073.9266431929493
North Coast,Buseli,2018-04-01,ov5,440,147706.429672241,297.8881833217114
North Coast,Buseli,2018-05-01,total,509,179645.296463013,283.33611289667
North Coast,Buseli,2018-05-01,u5,231,31938.8667907715,723.2567188850475
North Coast,Buseli,2018-05-01,ov5,278,147706.429672241,188.21117037144492
North Coast,Buseli,2018-06-01,total,404,179645.296463013,224.88760237771055
North Coast,Buseli,2018-06-01,u5,181,31938.8667907715,566.7076455333056
North Coast,Buseli,2018-06-01,ov5,223,147706.429672241,150.97514745623099
North Coast,Buseli,2018-07-01,total,866,179645.296463013,482.0610486611321
North Coast,Buseli,2018-07-01,u5,446,31938.8667907715,1396.4177342975374
North Coast,Buseli,2018-07-01,ov5,420,147706.429672241,284.3478113525427
North Coast,Buseli,2018-08-01,total,699,179645.296463013,389.1000843119299
North Coast,Buseli,2018-08-01,u5,263,31938.8667907715,823.4481258301623
North Coast,Buseli,2018-08-01,ov5,436,147706.429672241,295.18010892787765
North Coast,Buseli,2018-09-01,total,1902,179645.296463013,1058.7530191148653
North Coast,Buseli,2018-09-01,u5,782,31938.8667907715,2448.427507221243
North Coast,Buseli,2018-09-01,ov5,1120,147706.429672241,758.2608302734471
North Coast,Buseli,2018-10-01,total,1104,179645.296463013,614.5443391707735
North Coast,Buseli,2018-10-01,u5,509,31938.8667907715,1593.669566720732
North Coast,Buseli,2018-10-01,ov5,595,147706.429672241,402.8260660827688
North Coast,Buseli,2018-11-01,total,736,179645.296463013,409.6962261138489
North Coast,Buseli,2018-11-01,u5,304,31938.8667907715,951.8183659785906
North Coast,Buseli,2018-11-01,ov5,432,147706.429672241,292.47203453404387
North Coast,Buseli,2018-12-01,total,1738,179645.296463013,967.4620122090619
North Coast,Buseli,2018-12-01,u5,965,31938.8667907715,3021.397115688618
North Coast,Buseli,2018-12-01,ov5,773,147706.429672241,523.3353766083702
North Coast,Bwiziwo,2018-01-01,total,109,229392.024139404,47.51690927743831
North Coast,Bwiziwo,2018-01-01,u5,43,36522.7390823364,117.73487170023407
North Coast,Bwiziwo,2018-01-01,ov5,66,192869.285057068,34.22006774197939
North Coast,Bwiziwo,2018-02-01,total,79,229392.024139404,34.43886085245529
North Coast,Bwiziwo,2018-02-01,u5,33,36522.7390823364,90.3546689792494
North Coast,Bwiziwo,2018-02-01,ov5,46,192869.285057068,23.850350244409878
North Coast,Bwiziwo,2018-03-01,total,228,229392.024139404,99.39316802987096
North Coast,Bwiziwo,2018-03-01,u5,88,36522.7390823364,240.94578394466504
North Coast,Bwiziwo,2018-03-01,ov5,140,192869.285057068,72.58802248298659
North Coast,Bwiziwo,2018-04-01,total,593,229392.024139404,258.5094238671644
North Coast,Bwiziwo,2018-04-01,u5,215,36522.7390823364,588.6743585011703
North Coast,Bwiziwo,2018-04-01,ov5,378,192869.285057068,195.98766070406379
North Coast,Bwiziwo,2018-05-01,total,13,229392.024139404,5.667154317492643
North Coast,Bwiziwo,2018-05-01,u5,4,36522.7390823364,10.952081088393866
North Coast,Bwiziwo,2018-05-01,ov5,9,192869.285057068,4.666372873906281
North Coast,Bwiziwo,2018-06-01,total,255,229392.024139404,111.1634116123557
North Coast,Bwiziwo,2018-06-01,u5,92,36522.7390823364,251.8978650330589
North Coast,Bwiziwo,2018-06-01,ov5,163,192869.285057068,84.51319760519152
North Coast,Bwiziwo,2018-07-01,total,471,229392.024139404,205.32536027223344
North Coast,Bwiziwo,2018-07-01,u5,216,36522.7390823364,591.4123787732688
North Coast,Bwiziwo,2018-07-01,ov5,255,192869.285057068,132.21389809401128
North Coast,Bwiziwo,2018-08-01,total,218,229392.024139404,95.03381855487662
North Coast,Bwiziwo,2018-08-01,u5,71,36522.7390823364,194.39943931899114
North Coast,Bwiziwo,2018-08-01,ov5,147,192869.285057068,76.21742360713591
North Coast,Bwiziwo,2018-09-01,total,618,229392.024139404,269.40779755465024
North Coast,Bwiziwo,2018-09-01,u5,228,36522.7390823364,624.2686220384504
North Coast,Bwiziwo,2018-09-01,ov5,390,192869.285057068,202.20949120260548
North Coast,Bwiziwo,2018-10-01,total,99,229392.024139404,43.15755980244397
North Coast,Bwiziwo,2018-10-01,u5,38,36522.7390823364,104.04477033974173
North Coast,Bwiziwo,2018-10-01,ov5,61,192869.285057068,31.627638367587014
North Coast,Bwiziwo,2018-11-01,total,397,229392.024139404,173.06617415727533
North Coast,Bwiziwo,2018-11-01,u5,146,36522.7390823364,399.7509597263761
North Coast,Bwiziwo,2018-11-01,ov5,251,192869.285057068,130.1399545944974
North Coast,Bwiziwo,2018-12-01,total,505,229392.024139404,220.1471484872142
North Coast,Bwiziwo,2018-12-01,u5,230,36522.7390823364,629.7446625826473
North Coast,Bwiziwo,2018-12-01,ov5,275,192869.285057068,142.5836155915808
North Coast,Kanyabare,2018-01-01,total,174,111043.054359436,156.6959779733528
North Coast,Kanyabare,2018-01-01,u5,74,17827.114315033,415.09802816263044
North Coast,Kanyabare,2018-01-01,ov5,100,93215.9400444031,107.27778956299248
North Coast,Kanyabare,2018-02-01,total,130,111043.054359436,117.07170768124058
North Coast,Kanyabare,2018-02-01,u5,50,17827.114315033,280.47164065042597
North Coast,Kanyabare,2018-02-01,ov5,80,93215.9400444031,85.82223165039399
North Coast,Kanyabare,2018-03-01,total,87,111043.054359436,78.3479889866764
North Coast,Kanyabare,2018-03-01,u5,31,17827.114315033,173.8924172032641
North Coast,Kanyabare,2018-03-01,ov5,56,93215.9400444031,60.07556215527578
North Coast,Kanyabare,2018-04-01,total,116,111043.054359436,104.46398531556852
North Coast,Kanyabare,2018-04-01,u5,42,17827.114315033,235.5961781463578
North Coast,Kanyabare,2018-04-01,ov5,74,93215.9400444031,79.38556427661443
North Coast,Kanyabare,2018-06-01,total,190,111043.054359436,171.10480353412086
North Coast,Kanyabare,2018-06-01,u5,74,17827.114315033,415.09802816263044
North Coast,Kanyabare,2018-06-01,ov5,116,93215.9400444031,124.44223589307127
North Coast,Kanyabare,2018-07-01,total,426,111043.054359436,383.63498055544994
North Coast,Kanyabare,2018-07-01,u5,177,17827.114315033,992.8696079025079
North Coast,Kanyabare,2018-07-01,ov5,249,93215.9400444031,267.12169601185127
North Coast,Kanyabare,2018-09-01,total,373,111043.054359436,335.9057458854057
North Coast,Kanyabare,2018-09-01,u5,102,17827.114315033,572.1621469268689
North Coast,Kanyabare,2018-09-01,ov5,271,93215.9400444031,290.7228097157096
North Coast,Kanyabare,2018-10-01,total,48,111043.054359436,43.22647668230422
North Coast,Kanyabare,2018-10-01,u5,14,17827.114315033,78.53205938211927
North Coast,Kanyabare,2018-10-01,ov5,34,93215.9400444031,36.47444845141744
North Coast,Kanyabare,2018-12-01,total,629,111043.054359436,566.4469548576948
North Coast,Kanyabare,2018-12-01,u5,271,17827.114315033,1520.1562923253086
North Coast,Kanyabare,2018-12-01,ov5,358,93215.9400444031,384.05448663551306
North Coast,Lalaba,2018-01-01,total,871,190068.244159698,458.2564561748535
North Coast,Lalaba,2018-01-01,u5,484,33791.9467506409,1432.293923672274
North Coast,Lalaba,2018-01-01,ov5,387,156276.297409058,247.63832162405004
North Coast,Lalaba,2018-02-01,total,1040,190068.244159698,547.1718879699744
North Coast,Lalaba,2018-02-01,u5,516,33791.9467506409,1526.9910425927549
North Coast,Lalaba,2018-02-01,ov5,524,156276.297409058,335.3035672635716
North Coast,Lalaba,2018-03-01,total,595,190068.244159698,313.045455136668
North Coast,Lalaba,2018-03-01,u5,285,33791.9467506409,843.3962153855333
North Coast,Lalaba,2018-03-01,ov5,310,156276.297409058,198.36661422081525
North Coast,Lalaba,2018-04-01,total,703,190068.244159698,369.8671511950884
North Coast,Lalaba,2018-04-01,u5,315,33791.9467506409,932.1747643734841
North Coast,Lalaba,2018-04-01,ov5,388,156276.297409058,248.27821392798813
North Coast,Lalaba,2018-05-01,total,589,190068.244159698,309.88869424453355
North Coast,Lalaba,2018-05-01,u5,247,33791.9467506409,730.9433866674622
North Coast,Lalaba,2018-05-01,ov5,342,156276.297409058,218.8431679468349
North Coast,Lalaba,2018-06-01,total,579,190068.244159698,304.6274260909761
North Coast,Lalaba,2018-06-01,u5,261,33791.9467506409,772.3733761951725
North Coast,Lalaba,2018-06-01,ov5,318,156276.297409058,203.4857526523202
